folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
69090,68701,2025-08-23T14:23:03-06:00,,2025-08-23T15:30:26-06:00,C3,2,84.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,186.2069,,216.0000,216.0000,29.7931,0.0000,216.0000,216.0000,0.0000,216.0,0.0,0.0000,0.0,0.0000,0.0000,186.2069,0.0000,186.2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,186.2069,0.0000,,186.2069,29.7931,0.0000,0.0000,,,,216.0000
69092,68718,2025-08-23T14:27:20-06:00,,2025-08-23T16:37:53-06:00,PRADO,1,145.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,650.8621,,755.0000,755.0000,104.1379,0.0000,755.0000,755.0000,0.0000,755.0,0.0,0.0000,0.0,0.0000,0.0000,650.8621,99.1379,551.7241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.1379,551.7241,0.0000,,650.8621,104.1379,0.0000,0.0000,,,,755.0000
69095,68736,2025-08-23T14:41:22-06:00,,2025-08-23T16:51:14-06:00,E5,2,84.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,358.6207,,416.0000,416.0000,57.3793,0.0000,416.0000,416.0000,0.0000,416.0,0.0,0.0000,0.0,0.0000,0.0000,358.6207,137.0690,221.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.0690,221.5517,0.0000,,358.6207,57.3793,0.0000,0.0000,,,,416.0000
69096,68749,2025-08-23T14:46:35-06:00,,2025-08-23T17:16:16-06:00,E4,2,82.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,446.5517,,518.0000,518.0000,71.4483,0.0000,518.0000,518.0000,0.0000,518.0,0.0,0.0000,0.0,0.0000,0.0000,446.5517,85.3448,361.2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.3448,361.2069,0.0000,,446.5517,71.4483,0.0000,0.0000,,,,518.0000
69097,68711,2025-08-23T15:00:23-06:00,,2025-08-23T16:20:04-06:00,J5,2,458.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,467.2414,,542.0000,542.0000,74.7586,0.0000,542.0000,542.0000,0.0000,542.0,0.0,0.0000,0.0,0.0000,0.0000,467.2414,271.5517,195.6897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,271.5517,195.6897,0.0000,,467.2414,74.7586,0.0000,0.0000,,,,542.0000
69099,68709,2025-08-23T15:01:22-06:00,,2025-08-23T16:10:24-06:00,J6,2,4.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,298.2759,,346.0000,346.0000,47.7241,0.0000,346.0000,346.0000,0.0000,346.0,0.0,0.0000,0.0,0.0000,0.0000,298.2759,136.2069,162.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.2069,162.0690,0.0000,,298.2759,47.7241,0.0000,0.0000,,,,346.0000
69101,68707,2025-08-23T15:05:20-06:00,,2025-08-23T15:57:04-06:00,B4,2,1.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,369.8276,,429.0000,429.0000,59.1724,0.0000,429.0000,429.0000,0.0000,429.0,0.0,0.0000,0.0,0.0000,0.0000,369.8276,239.6552,124.1379,6.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,239.6552,124.1379,6.0345,,369.8276,59.1724,0.0000,0.0000,,,,429.0000
69103,68710,2025-08-23T15:06:24-06:00,,2025-08-23T16:17:27-06:00,J4,2,14.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,246.5517,,286.0000,286.0000,39.4483,0.0000,286.0000,286.0000,0.0000,286.0,0.0,0.0000,0.0,0.0000,0.0000,246.5517,64.6552,181.8966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.6552,181.8966,0.0000,,246.5517,39.4483,0.0000,0.0000,,,,286.0000
69107,68708,2025-08-23T15:22:22-06:00,,2025-08-23T16:00:16-06:00,C1,2,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,410.3448,,476.0000,476.0000,65.6552,0.0000,476.0000,476.0000,0.0000,476.0,0.0,0.0000,0.0,0.0000,0.0000,410.3448,246.5517,157.7586,6.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,246.5517,157.7586,6.0345,,410.3448,65.6552,0.0000,0.0000,,,,476.0000
69116,68728,2025-08-23T15:59:50-06:00,,2025-08-23T16:48:41-06:00,J3,3,69.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,371.5517,,431.0000,431.0000,59.4483,0.0000,431.0000,431.0000,0.0000,431.0,0.0,0.0000,0.0,0.0000,0.0000,371.5517,178.4483,193.1034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,178.4483,193.1034,0.0000,,371.5517,59.4483,0.0000,0.0000,,,,431.0000
69119,68747,2025-08-23T16:10:01-06:00,,2025-08-23T17:11:32-06:00,T2,1,373.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,540.5172,,627.0000,627.0000,86.4828,0.0000,627.0000,627.0000,0.0000,627.0,0.0,0.0000,0.0,0.0000,0.0000,540.5172,292.2414,248.2759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,292.2414,248.2759,0.0000,,540.5172,86.4828,0.0000,0.0000,,,,627.0000
